complaint_id,road_segment_id,complaint_date,complaint_time,latitude,longitude,location_description,complaint_text,language,damage_type,severity,traffic_impact,safety_risk,vehicle_accident_reported,pedestrian_risk,two_wheeler_risk,emergency_route,status,assigned_department,resolution_date,resolution_type,photo_path,submission_channel
CMP_009156,RD_00860,13-03-2026,02:30,13.149373,80.265856,Near Adambakkam,Road defect requires inspection and repair,Tamil,Damaged_Signage,Medium,Severe,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009157,RD_00067,05-03-2026,09:07,12.961926,80.17371,Near Taramani,Unsafe road condition reported by residents,Tamil,Road_Work_Incomplete,Medium,Low,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009158,RD_00388,20-05-2026,00:30,12.913121,80.157951,Near Anna Nagar,Road drainage is not functioning properly,Tamil,Drainage_Failure,High,High,Low,No,No,Yes,No,Open,GCC Roads,,,,legacy_record
CMP_009159,RD_00674,27-06-2026,12:35,13.118017,80.225114,Near Thoraipakkam,Damaged section is affecting normal traffic,English,Missing_Road_Marking,Medium,Low,,No,No,No,No,Resolved,GCC Roads,21-07-2026,Resurfacing,,legacy_record
CMP_009160,RD_00045,12-06-2026,00:04,13.136371,80.298529,Near Shenoy Nagar,Damaged section is affecting normal traffic,English,Damaged_Manhole,Critical,Low,Medium,No,No,Yes,No,Open,GCC Roads,,,,legacy_record
CMP_009161,RD_00825,30-01-2026,05:22,12.937346,80.150932,Near Anna Nagar,Poor restoration after road cutting has created a depression,English,Poor_Restoration,Low,Low,High,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009162,RD_00580,02-03-2026,20:39,12.917599,80.248715,Near Taramani,Unsafe road condition reported by residents,Tamil,Subsidence,High,Medium,Critical,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009163,RD_00789,05-07-2026,14:10,13.038129,80.263742,Near Shenoy Nagar,Road cut has not been properly restored after utility work,English,Unrestored_Road_Cut,High,Medium,High,No,No,No,No,Resolved,GCC Roads,26-07-2026,Resurfacing,,legacy_record
CMP_009164,RD_00122,19-07-2026,07:14,12.940776,80.269201,Near T Nagar,Road defect requires inspection and repair,Tamil,Depression,Low,Severe,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009165,RD_00954,26-07-2026,00:48,12.947948,80.290931,Near Maduravoyal,Road surface is damaged and needs attention,Tamil-English,Rutting,High,Medium,High,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009166,RD_00447,08-05-2026,11:31,13.038761,80.293497,Near Ambattur,Recently restored road surface has deteriorated again,Tamil,Poor_Restoration,Low,High,High,Yes,No,No,Yes,Resolved,GCC Roads,23-05-2026,Resurfacing,,legacy_record
CMP_009167,RD_00763,07-06-2026,09:51,13.05068,80.279943,Near Velachery,Poor restoration after road cutting has created a depression,Tamil,Poor_Restoration,High,High,High,No,No,No,No,Resolved,GCC Roads,12-06-2026,Resurfacing,,legacy_record
CMP_009168,RD_00805,24-06-2026,19:08,13.145615,80.195175,Near Maduravoyal,Unsafe road condition reported by residents,Tamil-English,Missing_Manhole_Cover,Medium,High,High,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009169,RD_00036,22-04-2026,01:17,12.997484,80.246039,Near Shenoy Nagar,Road defect requires inspection and repair,English,Construction_Debris,Medium,Medium,High,No,Yes,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009170,RD_00791,10-08-2026,17:35,12.923709,80.212285,Near Medavakkam,Utility trench restoration is damaged and unsafe,Tamil-English,Unrestored_Road_Cut,Medium,High,High,No,No,No,No,Resolved,GCC Roads,08-09-2026,Resurfacing,,legacy_record
CMP_009171,RD_00903,06-03-2026,03:30,13.110218,80.238272,Near T Nagar,Unsafe road condition reported by residents,Tamil,Damaged_Curb,High,High,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009172,RD_00580,28-08-2026,06:28,12.917875,80.249612,Near Taramani,Recently restored road surface has deteriorated again,Tamil-English,Poor_Restoration,Medium,High,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009173,RD_00204,17-07-2026,15:15,12.967396,80.264541,Near Nungambakkam,Unsafe road condition reported by residents,English,Missing_Road_Marking,Medium,Low,Medium,No,No,No,No,Resolved,GCC Roads,10-08-2026,Resurfacing,,legacy_record
CMP_009174,RD_00068,15-05-2026,14:25,13.044384,80.288633,Near Taramani,Unsafe road condition reported by residents,Tamil,Edge_Cracking,Critical,High,Low,No,Yes,No,Yes,Resolved,GCC Roads,31-05-2026,Resurfacing,,legacy_record
CMP_009175,RD_00101,29-07-2026,03:25,13.073141,80.27757,Near Porur,Road condition is worsening at this location,English,Damaged_Curb,Low,High,Medium,No,No,No,Yes,In Progress,GCC Roads,,,,legacy_record
CMP_009176,RD_00417,22-02-2026,01:45,12.983834,80.222185,Near Adyar,Damaged section is affecting normal traffic,Tamil,Damaged_Footpath,Critical,Medium,Medium,No,No,No,Yes,Resolved,GCC Roads,28-02-2026,Resurfacing,,legacy_record
CMP_009177,RD_00246,11-03-2026,16:35,13.013774,80.254619,Near Saidapet,Damaged section is affecting normal traffic,Tamil,Broken_Streetlight,Low,Medium,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009178,RD_00558,16-04-2026,11:29,12.934589,80.279467,Near T Nagar,Road condition is worsening at this location,Tamil-English,Damaged_Median,Low,Medium,Low,No,No,Yes,No,Open,GCC Roads,,,,legacy_record
CMP_009179,RD_00515,27-06-2026,10:03,12.98089,80.222846,Near Taramani,Road surface is damaged and needs attention,English,Damaged_Median,Medium,Low,Medium,No,No,No,No,Resolved,GCC Roads,05-07-2026,Resurfacing,,legacy_record
CMP_009180,RD_00710,04-02-2026,05:00,12.913084,80.217055,Near Pallikaranai,Unsafe road condition reported by residents,English,Edge_Cracking,High,Medium,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009181,RD_00175,14-02-2026,12:05,13.01471,80.157687,Near Mogappair,Damaged section is affecting normal traffic,Tamil,Road_Surface_Deterioration,Medium,Medium,Medium,No,No,No,No,Resolved,GCC Roads,13-03-2026,Resurfacing,,legacy_record
CMP_009182,RD_00499,15-07-2026,22:11,12.920506,80.172165,Near Taramani,Road condition is worsening at this location,English,Subsidence,Medium,Low,High,Yes,No,Yes,No,Open,GCC Roads,,,,legacy_record
CMP_009183,RD_00589,20-04-2026,02:39,12.933335,80.283121,Near Velachery,Road surface is damaged and needs attention,English,Damaged_Footpath,Medium,Low,High,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009184,RD_00512,07-07-2026,13:27,12.980534,80.235099,Near Porur,Drainage problem causing water accumulation,Tamil-English,Drainage_Failure,Low,Medium,Medium,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009185,RD_00254,28-02-2026,09:11,13.138131,80.225437,Near Taramani,Road defect requires inspection and repair,Tamil,Faded_Road_Marking,High,High,High,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009186,RD_00663,11-08-2026,07:48,13.034753,80.261753,Near Porur,Damaged section is affecting normal traffic,Tamil,Damaged_Signage,Medium,Medium,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009187,RD_00476,24-02-2026,13:12,12.925544,80.276009,Near Shenoy Nagar,Road surface is damaged and needs attention,English,Rutting,Medium,High,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009188,RD_00554,01-02-2026,14:40,13.136167,80.258104,Near Pallikaranai,Road surface is damaged and needs attention,Tamil,Edge_Cracking,Medium,Low,Low,No,No,No,No,Resolved,GCC Roads,21-02-2026,Resurfacing,,legacy_record
CMP_009189,RD_00543,27-05-2026,01:14,13.026809,80.219174,Near Ambattur,Road condition is worsening at this location,Tamil,Construction_Debris,High,Medium,Medium,Yes,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009190,RD_00523,25-08-2026,03:29,12.923331,80.211615,Near Ambattur,Damaged section is affecting normal traffic,Tamil-English,Road_Collapse,Medium,High,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009191,RD_00069,18-01-2026,20:58,13.092258,80.177495,Near Mogappair,Road section repeatedly floods during rain,English,Waterlogging,Medium,,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009192,RD_00322,18-01-2026,15:08,13.010677,80.245779,Near Taramani,Road condition is worsening at this location,English,Missing_Road_Marking,Medium,,Critical,No,Yes,No,No,Open,GCC Roads,,,,legacy_record
CMP_009193,RD_00991,22-08-2026,17:40,13.010417,80.209416,Near Porur,Poor restoration after road cutting has created a depression,Tamil,Poor_Restoration,High,High,Medium,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009194,RD_00130,24-08-2026,08:21,13.144292,80.180423,Near Pallikaranai,Damaged section is affecting normal traffic,Tamil,Faded_Road_Marking,Low,Medium,Low,No,Yes,No,No,Open,GCC Roads,,,,legacy_record
CMP_009195,RD_00525,03-06-2026,02:30,13.133568,80.235531,Near Guindy,Road defect requires inspection and repair,Tamil-English,Construction_Debris,Medium,Medium,Low,No,Yes,No,No,Open,GCC Roads,,,,legacy_record
CMP_009196,RD_00428,18-05-2026,12:08,13.069001,80.264772,Near Mylapore,Road defect requires inspection and repair,Tamil-English,Uneven_Surface,Medium,Medium,High,Yes,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009197,RD_00915,21-04-2026,18:10,13.133381,80.187142,Near Mogappair,Recently restored road surface has deteriorated again,English,Poor_Restoration,Medium,,Low,No,No,No,Yes,Open,GCC Roads,,,,legacy_record
CMP_009198,RD_00452,04-08-2026,11:29,13.109525,80.198466,Near Anna Nagar,Road condition is worsening at this location,Tamil-English,Subsidence,Medium,High,Medium,No,No,No,No,Resolved,GCC Roads,01-09-2026,Resurfacing,,legacy_record
CMP_009199,RD_00451,11-08-2026,06:05,12.945535,80.269111,Near Guindy,Damaged section is affecting normal traffic,English,Faded_Road_Marking,High,Medium,Low,Yes,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009200,RD_00605,11-04-2026,14:55,12.93725,80.288686,Near Ambattur,Deep pothole damaging two-wheelers,English,Pothole,Medium,Medium,High,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009201,RD_00453,29-05-2026,15:48,13.102215,80.190475,Near Mogappair,Poor restoration after road cutting has created a depression,Tamil,Poor_Restoration,Medium,Severe,Low,No,No,No,No,Resolved,GCC Roads,26-06-2026,Resurfacing,,legacy_record
CMP_009202,RD_00022,08-02-2026,18:55,12.904716,80.224387,Near Adambakkam,Road defect requires inspection and repair,Tamil,Damaged_Manhole,Low,Low,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009203,RD_00214,12-07-2026,06:26,13.123812,80.227542,Near Anna Nagar,Road condition is worsening at this location,English,Broken_Streetlight,Low,Medium,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009204,RD_00689,20-06-2026,22:25,13.113649,80.222013,Near Medavakkam,Road surface is damaged and needs attention,Tamil-English,Damaged_Manhole,High,Low,High,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009205,RD_00947,11-03-2026,13:00,13.101475,80.263753,Near Anna Nagar,Road surface is damaged and needs attention,Tamil-English,Broken_Streetlight,Medium,Medium,Low,No,No,Yes,No,Open,GCC Roads,,,,legacy_record
CMP_009206,RD_00663,05-05-2026,10:10,13.035057,80.263695,Near Porur,Damaged section is affecting normal traffic,Tamil-English,Alligator_Cracking,Medium,Medium,High,No,No,No,No,Resolved,GCC Roads,08-05-2026,Resurfacing,,legacy_record
CMP_009207,RD_00856,27-04-2026,00:52,13.03451,80.221225,Near Shenoy Nagar,Damaged section is affecting normal traffic,Tamil,Damaged_Curb,High,Medium,High,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009208,RD_00840,29-01-2026,19:29,12.904055,80.23353,Near Pallikaranai,Road cut has not been properly restored after utility work,Tamil-English,Unrestored_Road_Cut,Medium,High,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009209,RD_00077,06-01-2026,01:49,13.041757,80.263905,Near Perungudi,Unsafe road condition reported by residents,Tamil,Rutting,High,Medium,Critical,Yes,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009210,RD_00132,06-05-2026,04:51,13.065073,80.233782,Near Anna Nagar,Road defect requires inspection and repair,English,Faded_Road_Marking,Medium,High,High,No,Yes,No,No,Resolved,GCC Roads,31-05-2026,Resurfacing,,legacy_record
CMP_009211,RD_00864,01-01-2026,02:22,12.929716,80.253692,Near Pallikaranai,Road defect requires inspection and repair,English,Faded_Road_Marking,Low,Medium,Medium,No,No,No,No,Resolved,GCC Roads,22-01-2026,Resurfacing,,legacy_record
CMP_009212,RD_00521,04-08-2026,13:01,13.011615,80.237934,Near Thoraipakkam,Damaged section is affecting normal traffic,Tamil,Road_Surface_Deterioration,Medium,High,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009213,RD_00648,10-05-2026,22:03,12.990291,80.16174,Near Perungudi,Road surface is damaged and needs attention,Tamil-English,Road_Collapse,Medium,Medium,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009214,RD_00157,12-02-2026,02:50,13.104408,80.207447,Near Adambakkam,Damaged section is affecting normal traffic,Tamil-English,Road_Work_Incomplete,Medium,High,High,No,No,Yes,No,Open,GCC Roads,,,,legacy_record
CMP_009215,RD_00188,05-04-2026,07:18,12.959473,80.168615,Near Maduravoyal,Unsafe road condition reported by residents,Tamil-English,Construction_Debris,Medium,High,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009216,RD_00766,20-02-2026,03:59,12.934206,80.215947,Near Maduravoyal,Road condition is worsening at this location,English,Uneven_Surface,High,Medium,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009217,RD_00895,26-07-2026,09:20,13.020784,80.289036,Near Adambakkam,Road defect requires inspection and repair,Tamil,Damaged_Manhole,Medium,Medium,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009218,RD_00170,16-06-2026,22:39,13.025109,80.209112,Near Shenoy Nagar,Damaged section is affecting normal traffic,English,Road_Surface_Deterioration,High,Low,Medium,No,No,No,No,Resolved,GCC Roads,27-06-2026,Resurfacing,,legacy_record
CMP_009219,RD_00958,07-07-2026,19:29,13.101407,80.267954,Near Anna Nagar,Damaged section is affecting normal traffic,English,Subsidence,Medium,Low,High,No,No,No,No,Resolved,GCC Roads,17-07-2026,Resurfacing,,legacy_record
CMP_009220,RD_00408,16-03-2026,10:29,13.083626,80.200758,Near Shenoy Nagar,Road surface is damaged and needs attention,English,Subsidence,High,Medium,High,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009221,RD_00148,31-01-2026,00:34,13.149981,80.157384,Near Adyar,Damaged section is affecting normal traffic,English,Road_Collapse,Critical,Medium,Medium,No,No,No,No,Resolved,GCC Roads,16-02-2026,Resurfacing,,legacy_record
CMP_009222,RD_00318,02-09-2026,02:40,12.922193,80.181237,Near Shenoy Nagar,Road surface is damaged and needs attention,English,Broken_Streetlight,Critical,Medium,High,No,No,Yes,No,Open,GCC Roads,,,,legacy_record
CMP_009223,RD_00963,28-06-2026,19:40,12.966311,80.229121,Near Velachery,Severe waterlogging affecting traffic movement,English,Waterlogging,Medium,Low,Critical,No,Yes,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009224,RD_00346,03-04-2026,05:59,13.017562,80.189142,Near Medavakkam,Unsafe road condition reported by residents,Tamil-English,Road_Work_Incomplete,Medium,High,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009225,RD_00787,08-03-2026,03:38,13.055569,80.257812,Near Mylapore,Unsafe road condition reported by residents,English,Alligator_Cracking,Medium,High,High,No,Yes,No,No,Open,GCC Roads,,,,legacy_record
CMP_009226,RD_00545,19-04-2026,00:50,13.117421,80.220281,Near Saidapet,Unsafe road condition reported by residents,English,Faded_Road_Marking,High,Low,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009227,RD_00531,06-01-2026,08:57,13.099465,80.260048,Near Besant Nagar,Road surface is damaged and needs attention,Tamil,Road_Work_Incomplete,High,Severe,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009228,RD_00599,23-03-2026,05:22,12.986509,80.17465,Near Saidapet,Unsafe road condition reported by residents,Tamil,Other,Medium,High,Medium,No,No,Yes,No,In Progress,GCC Roads,,,,legacy_record
CMP_009229,RD_00128,16-06-2026,15:26,13.127555,80.258514,Near Perungudi,Road condition is worsening at this location,Tamil-English,Road_Surface_Deterioration,High,Low,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009230,RD_00852,02-04-2026,06:27,13.095537,80.220439,Near T Nagar,Road repaired recently but surface is failing again,Tamil-English,Poor_Restoration,Medium,,Low,No,No,No,No,Resolved,GCC Roads,26-04-2026,Resurfacing,,legacy_record
CMP_009231,RD_00742,17-08-2026,14:08,13.104389,80.277832,Near Anna Nagar,Road defect requires inspection and repair,English,Damaged_Manhole,Low,High,Medium,No,Yes,Yes,No,Resolved,GCC Roads,01-09-2026,Resurfacing,,legacy_record
CMP_009232,RD_00810,29-04-2026,07:58,12.960363,80.251753,Near Perungudi,Road defect requires inspection and repair,English,Broken_Streetlight,High,Severe,Low,No,Yes,No,No,Open,GCC Roads,,,,legacy_record
CMP_009233,RD_00045,02-04-2026,10:07,13.137351,80.297812,Near Shenoy Nagar,Water remains on the road after rainfall,Tamil,Waterlogging,Medium,Low,High,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009234,RD_00219,20-06-2026,14:59,13.1259,80.246624,Near Saidapet,Road surface is damaged and needs attention,Tamil,Subsidence,Medium,Medium,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009235,RD_00356,10-04-2026,21:27,13.130859,80.237485,Near Taramani,Unsafe road condition reported by residents,Tamil-English,Damaged_Signage,Medium,Low,Critical,No,No,No,Yes,Resolved,GCC Roads,15-04-2026,Resurfacing,,legacy_record
CMP_009236,RD_00356,10-01-2026,22:03,13.129625,80.237999,Near Taramani,Road defect requires inspection and repair,English,Depression,Medium,High,High,No,Yes,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_009237,RD_00048,03-01-2026,22:22,13.123864,80.230197,Near T Nagar,Recently restored road surface has deteriorated again,English,Poor_Restoration,High,Severe,,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009238,RD_00973,15-01-2026,01:28,12.953893,80.186843,Near Porur,Deep pothole damaging two-wheelers,Tamil-English,Pothole,Medium,High,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009239,RD_00370,26-02-2026,23:47,13.055936,80.241395,Near Adambakkam,Damaged section is affecting normal traffic,English,Damaged_Footpath,Low,Medium,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009240,RD_00441,15-03-2026,05:10,13.144808,80.163142,Near Saidapet,Road surface is damaged and needs attention,Tamil-English,Missing_Road_Marking,Medium,Severe,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009241,RD_00739,18-05-2026,02:52,13.078726,80.289538,Near Mylapore,Unsafe road condition reported by residents,English,Road_Work_Incomplete,Critical,Medium,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_009242,RD_00445,15-07-2026,07:47,12.992809,80.244436,Near Besant Nagar,Road condition is worsening at this location,English,Damaged_Manhole,High,Medium,,No,No,No,No,Resolved,GCC Roads,29-07-2026,Resurfacing,,legacy_record
CMP_009243,RD_00617,12-04-2026,15:22,13.036789,80.163422,Near Maduravoyal,Road surface is damaged and needs attention,English,Faded_Road_Marking,Medium,Low,Medium,Yes,No,No,No,In Progress,GCC Roads,,,,legacy_record
