event_id,road_segment_id,event_date,event_type,department,contractor,work_description,work_status,start_date,completion_date,reference_number,estimated_cost,road_cutting,restoration_required,restoration_completed,notes
EVT_001024,RD_00453,04-06-2026,Drainage_Work,TANGEDCO,Contractor_10,Emergency road repair,Completed,04-06-2026,18-06-2026,GCC/ROAD/2026/2968,323270,No,No,N/A,Synthetic prototype intervention record
EVT_001025,RD_00475,18-01-2026,Resurfacing,GCC Roads,Contractor_23,Utility excavation and restoration,Completed,18-01-2026,31-01-2026,GCC/ROAD/2026/3153,726404,No,No,N/A,Synthetic prototype intervention record
EVT_001026,RD_00023,21-08-2026,Utility_Work,Chennai Metro Water,Contractor_14,Road resurfacing,Completed,21-08-2026,22-08-2026,GCC/ROAD/2026/4895,329015,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001027,RD_00291,19-02-2026,Pothole_Repair,GCC Roads,Contractor_20,Surface repair and maintenance,Completed,19-02-2026,25-02-2026,GCC/ROAD/2026/1318,298265,No,No,N/A,Synthetic prototype intervention record
EVT_001028,RD_00728,18-03-2026,Utility_Excavation,TANGEDCO,Contractor_22,Drainage maintenance,Completed,18-03-2026,22-03-2026,GCC/ROAD/2026/6519,78803,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001029,RD_00841,03-03-2026,Utility_Work,Telecom Utility,Contractor_27,Pothole filling,Completed,03-03-2026,12-03-2026,GCC/ROAD/2026/6897,366392,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001030,RD_00374,07-04-2026,Utility_Excavation,TANGEDCO,Contractor_11,Surface repair and maintenance,Completed,07-04-2026,12-04-2026,GCC/ROAD/2026/7220,560556,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001031,RD_00925,03-01-2026,Road_Cutting,Telecom Utility,Contractor_11,Pothole filling,Completed,03-01-2026,08-01-2026,GCC/ROAD/2026/2684,388801,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001032,RD_00666,22-02-2026,Utility_Excavation,TANGEDCO,Contractor_28,Emergency road repair,Completed,22-02-2026,06-03-2026,GCC/ROAD/2026/4363,76357,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001033,RD_00542,07-02-2026,Pothole_Repair,GCC Roads,Contractor_10,Emergency road repair,Completed,07-02-2026,10-02-2026,GCC/ROAD/2026/7867,94468,No,No,N/A,Synthetic prototype intervention record
EVT_001034,RD_00129,17-03-2026,Resurfacing,GCC Roads,Contractor_07,Road resurfacing,Completed,17-03-2026,25-03-2026,GCC/ROAD/2026/3838,287418,No,No,N/A,Synthetic prototype intervention record
EVT_001035,RD_00823,10-05-2026,Road_Repair,GCC Roads,Contractor_20,Drainage maintenance,Completed,10-05-2026,15-05-2026,GCC/ROAD/2026/7871,394501,No,No,N/A,Synthetic prototype intervention record
EVT_001036,RD_00333,23-01-2026,Resurfacing,GCC Roads,Contractor_05,Drainage maintenance,Completed,23-01-2026,03-02-2026,GCC/ROAD/2026/4028,465601,No,No,N/A,Synthetic prototype intervention record
EVT_001037,RD_00439,30-04-2026,Road_Repair,GCC Roads,Contractor_10,Road resurfacing,Completed,30-04-2026,11-05-2026,GCC/ROAD/2026/1439,236548,No,No,N/A,Synthetic prototype intervention record
EVT_001038,RD_00589,19-01-2026,Road_Repair,GCC Roads,Contractor_03,Surface repair and maintenance,Completed,19-01-2026,24-01-2026,GCC/ROAD/2026/6303,631189,No,No,N/A,Synthetic prototype intervention record
EVT_001039,RD_00140,15-08-2026,Utility_Excavation,TANGEDCO,Contractor_07,Pothole filling,Completed,15-08-2026,22-08-2026,GCC/ROAD/2026/3820,725002,Yes,Yes,No,Synthetic prototype intervention record
EVT_001040,RD_00354,16-07-2026,Road_Repair,GCC Roads,Contractor_20,Pothole filling,Completed,16-07-2026,21-07-2026,GCC/ROAD/2026/9552,146887,No,No,N/A,Synthetic prototype intervention record
EVT_001041,RD_00260,12-05-2026,Pothole_Repair,GCC Roads,Contractor_03,Surface repair and maintenance,Completed,12-05-2026,18-05-2026,GCC/ROAD/2026/3922,624345,No,No,N/A,Synthetic prototype intervention record
EVT_001042,RD_00353,27-06-2026,Pothole_Repair,GCC Roads,Contractor_18,Road resurfacing,Completed,27-06-2026,07-07-2026,GCC/ROAD/2026/7992,447641,No,No,N/A,Synthetic prototype intervention record
EVT_001043,RD_00265,08-08-2026,Road_Cutting,Telecom Utility,Contractor_28,Emergency road repair,Completed,08-08-2026,15-08-2026,GCC/ROAD/2026/5934,158056,Yes,Yes,No,Synthetic prototype intervention record
EVT_001044,RD_00046,03-01-2026,Construction,Other Utility Agency,Contractor_01,Emergency road repair,Completed,03-01-2026,09-01-2026,GCC/ROAD/2026/4850,589764,No,No,N/A,Synthetic prototype intervention record
EVT_001045,RD_00181,08-04-2026,Road_Repair,GCC Roads,Contractor_09,Pothole filling,Completed,08-04-2026,19-04-2026,GCC/ROAD/2026/8956,462134,No,No,N/A,Synthetic prototype intervention record
EVT_001046,RD_00139,29-08-2026,Road_Restoration,Telecom Utility,Contractor_21,Road resurfacing,Completed,29-08-2026,05-09-2026,GCC/ROAD/2026/3047,84294,No,No,N/A,Synthetic prototype intervention record
EVT_001047,RD_00772,10-01-2026,Road_Repair,GCC Roads,Contractor_23,Drainage maintenance,Completed,10-01-2026,12-01-2026,GCC/ROAD/2026/8959,270771,No,No,N/A,Synthetic prototype intervention record
EVT_001048,RD_00620,16-05-2026,Pothole_Repair,GCC Roads,Contractor_03,Emergency road repair,Completed,16-05-2026,22-05-2026,GCC/ROAD/2026/5490,434714,No,No,N/A,Synthetic prototype intervention record
EVT_001049,RD_00903,15-06-2026,Resurfacing,GCC Roads,Contractor_03,Pothole filling,Completed,15-06-2026,18-06-2026,GCC/ROAD/2026/9012,537395,No,No,N/A,Synthetic prototype intervention record
EVT_001050,RD_00439,02-07-2026,Road_Repair,GCC Roads,Contractor_11,Surface repair and maintenance,Completed,02-07-2026,04-07-2026,GCC/ROAD/2026/7250,54079,No,No,N/A,Synthetic prototype intervention record
EVT_001051,RD_00260,20-03-2026,Utility_Excavation,Chennai Metro Water,Contractor_06,Pothole filling,Completed,20-03-2026,21-03-2026,GCC/ROAD/2026/8440,682137,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001052,RD_00330,24-02-2026,Resurfacing,GCC Roads,Contractor_22,Road resurfacing,Completed,24-02-2026,10-03-2026,GCC/ROAD/2026/7400,696964,No,No,N/A,Synthetic prototype intervention record
EVT_001053,RD_00486,22-08-2026,Utility_Excavation,Chennai Metro Water,Contractor_01,Utility excavation and restoration,Completed,22-08-2026,26-08-2026,GCC/ROAD/2026/9575,485368,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001054,RD_00373,23-02-2026,Road_Repair,GCC Roads,Contractor_02,Drainage maintenance,Completed,23-02-2026,03-03-2026,GCC/ROAD/2026/9632,683027,No,No,N/A,Synthetic prototype intervention record
EVT_001055,RD_00690,12-02-2026,Road_Repair,GCC Roads,Contractor_11,Surface repair and maintenance,Completed,12-02-2026,23-02-2026,GCC/ROAD/2026/9706,679479,No,No,N/A,Synthetic prototype intervention record
EVT_001056,RD_00871,04-02-2026,Utility_Work,Chennai Metro Water,Contractor_04,Road resurfacing,Completed,04-02-2026,16-02-2026,GCC/ROAD/2026/4372,416590,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001057,RD_00856,07-01-2026,Road_Repair,GCC Roads,Contractor_27,Drainage maintenance,Completed,07-01-2026,09-01-2026,GCC/ROAD/2026/6471,39455,No,No,N/A,Synthetic prototype intervention record
EVT_001058,RD_00534,13-07-2026,Utility_Work,Chennai Metro Water,Contractor_15,Pothole filling,Completed,13-07-2026,21-07-2026,GCC/ROAD/2026/6659,506116,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001059,RD_00181,26-01-2026,Resurfacing,GCC Roads,Contractor_13,Emergency road repair,Completed,26-01-2026,04-02-2026,GCC/ROAD/2026/7672,652622,No,No,N/A,Synthetic prototype intervention record
EVT_001060,RD_00100,22-05-2026,Construction,Other Utility Agency,Contractor_13,Pothole filling,Completed,22-05-2026,29-05-2026,GCC/ROAD/2026/6486,706972,No,No,N/A,Synthetic prototype intervention record
EVT_001061,RD_00521,31-01-2026,Road_Repair,GCC Roads,Contractor_23,Utility excavation and restoration,Completed,31-01-2026,07-02-2026,GCC/ROAD/2026/3756,346216,No,No,N/A,Synthetic prototype intervention record
EVT_001062,RD_00097,04-05-2026,Utility_Work,Telecom Utility,Contractor_04,Utility excavation and restoration,Completed,04-05-2026,07-05-2026,GCC/ROAD/2026/3194,73589,Yes,Yes,No,Synthetic prototype intervention record
EVT_001063,RD_00941,09-03-2026,Emergency_Repair,GCC Roads,Contractor_14,Pothole filling,Completed,09-03-2026,23-03-2026,GCC/ROAD/2026/4546,705026,No,No,N/A,Synthetic prototype intervention record
EVT_001064,RD_00068,25-07-2026,Road_Repair,GCC Roads,Contractor_25,Pothole filling,Completed,25-07-2026,26-07-2026,GCC/ROAD/2026/7936,683695,No,No,N/A,Synthetic prototype intervention record
EVT_001065,RD_00315,14-04-2026,Road_Repair,GCC Roads,Contractor_29,Surface repair and maintenance,Completed,14-04-2026,22-04-2026,GCC/ROAD/2026/6173,507707,No,No,N/A,Synthetic prototype intervention record
EVT_001066,RD_00752,21-01-2026,Road_Repair,GCC Roads,Contractor_21,Utility excavation and restoration,Completed,21-01-2026,26-01-2026,GCC/ROAD/2026/1832,91439,No,No,N/A,Synthetic prototype intervention record
EVT_001067,RD_00916,02-08-2026,Resurfacing,GCC Roads,Contractor_07,Road resurfacing,Completed,02-08-2026,14-08-2026,GCC/ROAD/2026/8733,706077,No,No,N/A,Synthetic prototype intervention record
EVT_001068,RD_00362,17-05-2026,Utility_Excavation,TANGEDCO,Contractor_19,Pothole filling,Completed,17-05-2026,21-05-2026,GCC/ROAD/2026/7633,367761,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001069,RD_00763,15-07-2026,Resurfacing,GCC Roads,Contractor_08,Drainage maintenance,Completed,15-07-2026,16-07-2026,GCC/ROAD/2026/4421,606567,No,No,N/A,Synthetic prototype intervention record
EVT_001070,RD_00335,29-08-2026,Resurfacing,GCC Roads,Contractor_26,Surface repair and maintenance,Completed,29-08-2026,04-09-2026,GCC/ROAD/2026/1327,485629,No,No,N/A,Synthetic prototype intervention record
EVT_001071,RD_00730,06-02-2026,Emergency_Repair,GCC Roads,Contractor_12,Road resurfacing,Completed,06-02-2026,13-02-2026,GCC/ROAD/2026/1422,646078,No,No,N/A,Synthetic prototype intervention record
EVT_001072,RD_00629,28-08-2026,Road_Restoration,TANGEDCO,Contractor_09,Surface repair and maintenance,Completed,28-08-2026,03-09-2026,GCC/ROAD/2026/6074,105263,No,No,N/A,Synthetic prototype intervention record
EVT_001073,RD_00971,25-06-2026,Resurfacing,GCC Roads,Contractor_10,Utility excavation and restoration,Completed,25-06-2026,03-07-2026,GCC/ROAD/2026/4422,521215,No,No,N/A,Synthetic prototype intervention record
EVT_001074,RD_00664,03-07-2026,Pothole_Repair,GCC Roads,Contractor_01,Utility excavation and restoration,Completed,03-07-2026,14-07-2026,GCC/ROAD/2026/6034,110445,No,No,N/A,Synthetic prototype intervention record
EVT_001075,RD_00736,12-05-2026,Road_Cutting,Telecom Utility,Contractor_04,Road resurfacing,Completed,12-05-2026,13-05-2026,GCC/ROAD/2026/3488,645975,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001076,RD_00581,27-02-2026,Road_Repair,GCC Roads,Contractor_02,Pothole filling,Completed,27-02-2026,10-03-2026,GCC/ROAD/2026/8436,427103,No,No,N/A,Synthetic prototype intervention record
EVT_001077,RD_00320,23-02-2026,Construction,TANGEDCO,Contractor_30,Utility excavation and restoration,Completed,23-02-2026,25-02-2026,GCC/ROAD/2026/4728,528562,No,No,N/A,Synthetic prototype intervention record
EVT_001078,RD_00363,19-07-2026,Drainage_Work,Chennai Metro Water,Contractor_12,Road resurfacing,Completed,19-07-2026,01-08-2026,GCC/ROAD/2026/1692,329803,No,No,N/A,Synthetic prototype intervention record
EVT_001079,RD_00674,15-05-2026,Drainage_Work,Chennai Metro Water,Contractor_14,Emergency road repair,Completed,15-05-2026,22-05-2026,GCC/ROAD/2026/4180,443986,No,No,N/A,Synthetic prototype intervention record
EVT_001080,RD_00071,16-06-2026,Utility_Work,Other Utility Agency,Contractor_27,Pothole filling,Completed,16-06-2026,29-06-2026,GCC/ROAD/2026/2041,282218,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001081,RD_00304,12-01-2026,Utility_Excavation,Other Utility Agency,Contractor_15,Road resurfacing,Completed,12-01-2026,26-01-2026,GCC/ROAD/2026/7153,532161,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001082,RD_00615,19-06-2026,Drainage_Work,TANGEDCO,Contractor_11,Road resurfacing,Completed,19-06-2026,24-06-2026,GCC/ROAD/2026/3780,327663,No,No,N/A,Synthetic prototype intervention record
EVT_001083,RD_00212,03-07-2026,Utility_Work,TANGEDCO,Contractor_17,Drainage maintenance,Completed,03-07-2026,11-07-2026,GCC/ROAD/2026/1629,146663,Yes,Yes,No,Synthetic prototype intervention record
EVT_001084,RD_00584,03-06-2026,Road_Restoration,Other Utility Agency,Contractor_26,Utility excavation and restoration,Completed,03-06-2026,13-06-2026,GCC/ROAD/2026/8202,163366,No,No,N/A,Synthetic prototype intervention record
EVT_001085,RD_00268,18-06-2026,Utility_Excavation,Other Utility Agency,Contractor_15,Emergency road repair,Completed,18-06-2026,22-06-2026,GCC/ROAD/2026/4331,214353,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001086,RD_00203,30-06-2026,Road_Repair,GCC Roads,Contractor_10,Emergency road repair,Completed,30-06-2026,09-07-2026,GCC/ROAD/2026/1444,458533,No,No,N/A,Synthetic prototype intervention record
EVT_001087,RD_00398,27-01-2026,Utility_Excavation,Chennai Metro Water,Contractor_01,Emergency road repair,Completed,27-01-2026,08-02-2026,GCC/ROAD/2026/4737,482697,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001088,RD_00276,02-06-2026,Pothole_Repair,GCC Roads,Contractor_22,Road resurfacing,Completed,02-06-2026,08-06-2026,GCC/ROAD/2026/2276,256529,No,No,N/A,Synthetic prototype intervention record
EVT_001089,RD_00796,03-01-2026,Road_Repair,GCC Roads,Contractor_09,Emergency road repair,Completed,03-01-2026,14-01-2026,GCC/ROAD/2026/9276,584830,No,No,N/A,Synthetic prototype intervention record
EVT_001090,RD_00971,20-01-2026,Road_Repair,GCC Roads,Contractor_14,Road resurfacing,Completed,20-01-2026,25-01-2026,GCC/ROAD/2026/3588,424019,No,No,N/A,Synthetic prototype intervention record
EVT_001091,RD_00062,26-05-2026,Drainage_Work,Other Utility Agency,Contractor_20,Utility excavation and restoration,Completed,26-05-2026,31-05-2026,GCC/ROAD/2026/6061,648943,No,No,N/A,Synthetic prototype intervention record
EVT_001092,RD_00059,02-03-2026,Resurfacing,GCC Roads,Contractor_21,Pothole filling,Completed,02-03-2026,11-03-2026,GCC/ROAD/2026/1758,577516,No,No,N/A,Synthetic prototype intervention record
EVT_001093,RD_00527,11-07-2026,Road_Cutting,Other Utility Agency,Contractor_05,Drainage maintenance,Completed,11-07-2026,15-07-2026,GCC/ROAD/2026/9572,545031,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001094,RD_00056,21-07-2026,Road_Cutting,Chennai Metro Water,Contractor_23,Surface repair and maintenance,Completed,21-07-2026,25-07-2026,GCC/ROAD/2026/6300,330923,Yes,Yes,No,Synthetic prototype intervention record
EVT_001095,RD_00784,15-02-2026,Pothole_Repair,GCC Roads,Contractor_22,Pothole filling,Completed,15-02-2026,20-02-2026,GCC/ROAD/2026/3014,721536,No,No,N/A,Synthetic prototype intervention record
EVT_001096,RD_00877,14-06-2026,Utility_Work,Chennai Metro Water,Contractor_04,Pothole filling,Completed,14-06-2026,26-06-2026,GCC/ROAD/2026/5271,297317,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001097,RD_00983,20-04-2026,Pothole_Repair,GCC Roads,Contractor_08,Drainage maintenance,Completed,20-04-2026,23-04-2026,GCC/ROAD/2026/7056,399781,No,No,N/A,Synthetic prototype intervention record
EVT_001098,RD_00911,29-01-2026,Pothole_Repair,GCC Roads,Contractor_16,Emergency road repair,Completed,29-01-2026,10-02-2026,GCC/ROAD/2026/2112,727747,No,No,N/A,Synthetic prototype intervention record
EVT_001099,RD_00413,11-02-2026,Road_Repair,GCC Roads,Contractor_05,Surface repair and maintenance,Completed,11-02-2026,20-02-2026,GCC/ROAD/2026/8606,456207,No,No,N/A,Synthetic prototype intervention record
EVT_001100,RD_00425,23-02-2026,Resurfacing,GCC Roads,Contractor_08,Road resurfacing,Completed,23-02-2026,24-02-2026,GCC/ROAD/2026/9405,108299,No,No,N/A,Synthetic prototype intervention record
EVT_001101,RD_00312,21-05-2026,Resurfacing,GCC Roads,Contractor_21,Road resurfacing,Completed,21-05-2026,29-05-2026,GCC/ROAD/2026/9349,716318,No,No,N/A,Synthetic prototype intervention record
EVT_001102,RD_00350,24-01-2026,Utility_Excavation,Telecom Utility,Contractor_01,Road resurfacing,Completed,24-01-2026,29-01-2026,GCC/ROAD/2026/6274,383828,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001103,RD_00524,17-08-2026,Road_Restoration,Telecom Utility,Contractor_10,Utility excavation and restoration,Completed,17-08-2026,18-08-2026,GCC/ROAD/2026/2776,88510,No,No,N/A,Synthetic prototype intervention record
EVT_001104,RD_00627,20-01-2026,Road_Repair,GCC Roads,Contractor_18,Drainage maintenance,Completed,20-01-2026,22-01-2026,GCC/ROAD/2026/5254,458476,No,No,N/A,Synthetic prototype intervention record
EVT_001105,RD_00702,26-06-2026,Utility_Work,TANGEDCO,Contractor_04,Road resurfacing,Completed,26-06-2026,30-06-2026,GCC/ROAD/2026/9841,651136,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001106,RD_00613,28-02-2026,Utility_Excavation,Other Utility Agency,Contractor_01,Drainage maintenance,Completed,28-02-2026,05-03-2026,GCC/ROAD/2026/6680,69726,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001107,RD_00377,20-01-2026,Utility_Excavation,TANGEDCO,Contractor_29,Drainage maintenance,Completed,20-01-2026,24-01-2026,GCC/ROAD/2026/9477,461965,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_001108,RD_00312,26-04-2026,Road_Repair,GCC Roads,Contractor_09,Utility excavation and restoration,Completed,26-04-2026,03-05-2026,GCC/ROAD/2026/9564,486827,No,No,N/A,Synthetic prototype intervention record
EVT_001109,RD_00586,17-05-2026,Road_Restoration,Other Utility Agency,Contractor_27,Surface repair and maintenance,Completed,17-05-2026,24-05-2026,GCC/ROAD/2026/7363,473122,No,No,N/A,Synthetic prototype intervention record
EVT_001110,RD_00642,03-02-2026,Drainage_Work,Telecom Utility,Contractor_19,Pothole filling,Completed,03-02-2026,16-02-2026,GCC/ROAD/2026/7245,66710,No,No,N/A,Synthetic prototype intervention record
EVT_001111,RD_00177,21-05-2026,Road_Repair,GCC Roads,Contractor_10,Emergency road repair,Completed,21-05-2026,01-06-2026,GCC/ROAD/2026/1759,711559,No,No,N/A,Synthetic prototype intervention record
EVT_001112,RD_00543,11-06-2026,Resurfacing,GCC Roads,Contractor_26,Road resurfacing,Completed,11-06-2026,25-06-2026,GCC/ROAD/2026/8361,341334,No,No,N/A,Synthetic prototype intervention record
EVT_001113,RD_00291,06-07-2026,Resurfacing,GCC Roads,Contractor_19,Pothole filling,Completed,06-07-2026,11-07-2026,GCC/ROAD/2026/6833,472640,No,No,N/A,Synthetic prototype intervention record
EVT_001114,RD_00245,05-02-2026,Road_Restoration,TANGEDCO,Contractor_16,Utility excavation and restoration,Completed,05-02-2026,19-02-2026,GCC/ROAD/2026/9001,461054,No,No,N/A,Synthetic prototype intervention record
EVT_001115,RD_00675,19-06-2026,Road_Repair,GCC Roads,Contractor_04,Utility excavation and restoration,Completed,19-06-2026,20-06-2026,GCC/ROAD/2026/3249,470360,No,No,N/A,Synthetic prototype intervention record
EVT_001116,RD_00997,05-02-2026,Road_Repair,GCC Roads,Contractor_05,Utility excavation and restoration,Completed,05-02-2026,10-02-2026,GCC/ROAD/2026/8619,627368,No,No,N/A,Synthetic prototype intervention record
EVT_001117,RD_00132,04-03-2026,Drainage_Work,TANGEDCO,Contractor_10,Drainage maintenance,Completed,04-03-2026,08-03-2026,GCC/ROAD/2026/5034,505198,No,No,N/A,Synthetic prototype intervention record
EVT_001118,RD_00931,12-05-2026,Construction,Telecom Utility,Contractor_11,Road resurfacing,Completed,12-05-2026,13-05-2026,GCC/ROAD/2026/4974,258101,No,No,N/A,Synthetic prototype intervention record
